Linux 3.13.0-161-generic (cp-2.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

10:24:27 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:24:28 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
10:24:29 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
10:24:30 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
10:24:31 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
10:24:32 PM     all      3.10      0.00      0.00      0.00      0.00     96.90
10:24:33 PM     all      3.13      0.00      0.03      0.28      0.00     96.56
10:24:34 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
10:24:35 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
10:24:36 PM     all      3.09      0.00      0.00      0.00      0.00     96.91
10:24:37 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:24:38 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:24:39 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
10:24:40 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:24:41 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:24:42 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:24:43 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:24:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:24:45 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
10:24:46 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:24:47 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:24:48 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:24:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:24:50 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:24:51 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
10:24:52 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:24:53 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
10:24:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:24:55 PM     all      0.09      0.00      0.03      0.00      0.00     99.87
10:24:56 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:24:57 PM     all      0.00      0.00      0.03      0.31      0.00     99.66
10:24:58 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:24:59 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:25:00 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:25:01 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
10:25:02 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
10:25:03 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
10:25:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:25:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:25:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:25:07 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:25:08 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:25:09 PM     all      0.00      0.00      0.03      0.28      0.00     99.69
10:25:10 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
